Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
3.179997,S,3.179997,0.7159612,0,0.267339,0,366.9441,38.07109,34.01677,0,67.01977,84.50576,2.834035,249.114928251711,249.114928250597,0.000744884840338536,829.432326492807,829.432326489897,0.00219699497341052,89.99985,89.99985,1270.734,0.003170804
3.189997,S,3.189997,0.7181373,0,0.267366,0,366.1949,38.05035,34.21607,0,67.00394,84.50576,2.836598,248.466207178045,248.466207176933,0.000743454993369429,831.916988509051,831.91698850613,0.00220442952317804,89.99985,89.99985,1279.053,0.003192811
3.199997,S,3.199997,0.720308,0,0.2673931,0,365.4456,38.02966,34.41536,0,66.98813,84.50576,2.839162,247.816480772683,247.816480771572,0.000742020348815664,834.395153261386,834.395153258454,0.00221184972650034,89.99985,89.99985,1287.397,0.003214892
3.209997,S,3.209997,0.7224733,0,0.2674204,0,364.6964,38.009,34.61464,0,66.97231,84.50576,2.841726,247.165689430976,247.165689429867,0.000740580846044257,836.86681010045,836.866810097507,0.00221925553479525,89.99985,89.99985,1295.766,0.003237048
3.219997,S,3.219997,0.7246331,0,0.2674478,0,363.9471,37.98838,34.81391,0,66.95649,84.50576,2.84429,246.51399209865,246.513992097542,0.000739136773061872,839.331949966336,839.331949963382,0.00222664690236066,89.99985,89.99985,1304.159,0.003259277
3.229997,S,3.229997,0.7267874,0,0.2674753,0,363.1979,37.96781,35.01315,0,66.94067,84.50576,2.846853,245.861281487339,245.861281486232,0.0007376879934443,841.790562726254,841.79056272329,0.00223402378213022,89.99985,89.99985,1312.577,0.003281581
3.239997,S,3.239997,0.7289363,0,0.267503,0,362.4487,37.94728,35.21238,0,66.92486,84.50576,2.849417,245.207537728828,245.207537727723,0.000736234522349786,844.242638048734,844.242638045759,0.00224138612718916,89.99985,89.99985,1321.019,0.003303958
3.249997,S,3.249997,0.7310796,0,0.2675308,0,361.6994,37.92679,35.41156,0,66.90903,84.50576,2.851981,244.552812480479,244.552812479375,0.000734776420411313,846.688166118877,846.688166115891,0.00224873389122904,89.99985,89.99985,1329.486,0.003326409
3.259997,S,3.259997,0.7332175,0,0.2675587,0,360.9502,37.90635,35.61071,0,66.89322,84.50576,2.854545,243.897129584148,243.897129583046,0.000733313763420106,849.127137360203,849.127137357206,0.00225606702869933,89.99985,89.99985,1337.978,0.003348933
3.269997,S,3.269997,0.7353499,0,0.2675867,0,360.201,37.88594,35.80981,0,66.8774,84.50576,2.857108,243.240485066195,243.240485065094,0.000731846369477222,851.559542156496,851.559542153488,0.00226338549223052,89.99985,89.99985,1346.493,0.00337153
3.279997,S,3.279997,0.7374767,0,0.2676149,0,359.4517,37.86558,36.00886,0,66.86158,84.50576,2.859672,242.582867005688,242.582867004588,0.000730374428060727,853.985370772331,853.985370769312,0.00227068923634788,89.99985,89.99985,1355.033,0.0033942
3.289997,S,3.289997,0.7395981,0,0.2676431,0,358.7025,37.84526,36.20784,0,66.84576,84.50576,2.862236,241.924275402627,241.924275401529,0.000728898014961849,856.404613472283,856.404613469253,0.00227797821633458,89.99985,89.99985,1363.597,0.003416944
3.299997,S,3.299997,0.7417138,0,0.2676715,0,357.9532,37.82498,36.40676,0,66.82995,84.50576,2.8648,241.264726151586,241.264726150489,0.000727416910386029,858.817260679871,858.817260676831,0.00228525238527585,89.99985,89.99985,1372.185,0.00343976
3.309997,S,3.309997,0.7438241,0,0.2677,0,357.204,37.80475,36.6056,0,66.81413,84.50576,2.867363,240.60422719985,240.604227198755,0.000725931455393788,861.22330289809,861.223302895039,0.00229251169966753,89.99985,89.99985,1380.797,0.003462649
3.319997,S,3.319997,0.7459289,0,0.2677661,0,356.4548,37.78455,36.80953,0,66.79831,84.50576,2.869927,239.938391645466,239.938391644372,0.000724429750762512,863.622686760914,863.622686757852,0.00229975599701323,89.99985,89.99985,1389.434,0.00348561
3.329997,S,3.329997,0.748028,0,0.2678338,0,355.7055,37.7644,37.01363,0,66.78249,84.50576,2.872491,239.271431550092,239.271431549,0.000722923059068511,866.015401022934,866.015401019861,0.00230698522744233,89.99985,89.99985,1398.094,0.003508644
3.339997,S,3.339997,0.7501216,0,0.2679012,0,354.8547,37.7443,37.21764,0,66.76667,84.50576,2.875055,238.516888387727,238.516888386637,0.000721180990140429,868.400569853498,868.400569850415,0.00231419703718254,89.99985,89.99985,1406.778,0.00353175
3.349997,S,3.349997,0.7522088,0,0.2679685,0,353.9784,37.72424,37.4215,0,66.75085,84.50576,2.877618,237.739671617983,237.739671616895,0.00071937649955792,870.777966516539,870.777966513445,0.00232139080201733,89.99985,89.99985,1415.485,0.003554927
3.359997,S,3.359997,0.7542894,0,0.2680356,0,353.1021,37.70422,37.62517,0,66.73504,84.50576,2.880182,236.961433621968,236.961433620882,0.000717567059808299,873.147580799794,873.147580796689,0.00232856647245502,89.99985,89.99985,1424.217,0.003578177
3.369997,S,3.369997,0.7563635,0,0.2681024,0,352.2258,37.68426,37.82864,0,66.71922,84.50576,2.882746,236.1821942679,236.182194266815,0.000715752852790509,875.509402689682,875.509402686566,0.00233572400082294,89.99985,89.99985,1432.972,0.003601499
3.379997,S,3.379997,0.758431,0,0.268169,0,351.3495,37.66434,38.03193,0,66.7034,84.50576,2.88531,235.401977397635,235.401977396552,0.000713933696605607,877.863422411041,877.863422407915,0.00234286333762942,89.99985,89.99985,1441.751,0.003624892
3.389997,S,3.389997,0.7604918,0,0.2682355,0,350.4732,37.64448,38.23499,0,66.68758,84.50576,2.887873,234.620735327457,234.620735326376,0.000712109833785518,880.209629711874,880.209629708737,0.00234998443580811,89.99985,89.99985,1450.553,0.003648356
3.399997,S,3.399997,0.7625462,0,0.2683017,0,349.5969,37.62466,38.43782,0,66.67176,84.50576,2.890437,233.838523688369,233.83852368729,0.000710281188539014,882.548014896491,882.548014893343,0.00235708724753474,89.99985,89.99985,1459.378,0.003671891
3.409997,S,3.409997,0.7645939,0,0.2683677,0,348.7206,37.60489,38.64046,0,66.65594,84.50576,2.893001,233.055330559441,233.055330558364,0.000708447957923288,884.878568149993,884.878568146835,0.00236417172695562,89.99985,89.99985,1468.227,0.003695498
3.419997,S,3.419997,0.7666349,0,0.2684335,0,347.8443,37.58517,38.84284,0,66.64013,84.50576,2.895565,232.271203624392,232.271203623317,0.000706609960039392,887.201280134321,887.201280131152,0.00237123782639807,89.99985,89.99985,1477.099,0.003719175
3.429997,S,3.429997,0.7686695,0,0.2684991,0,346.968,37.56551,39.04499,0,66.62431,84.50576,2.898129,231.48609122586,231.486091224787,0.00070476725552031,889.516140994838,889.516140991659,0.00237828549879575,89.99985,89.99985,1485.994,0.003742922
3.439997,S,3.439997,0.7706973,0,0.2685644,0,346.0917,37.54589,39.24688,0,66.60849,84.50576,2.900692,230.700048994848,230.700048993777,0.000702919904999022,891.823141433221,891.823141430031,0.00238531469768862,89.99985,89.99985,1494.912,0.00376674
3.449997,S,3.449997,0.7727185,0,0.2686296,0,345.2154,37.52632,39.44854,0,66.59267,84.50576,2.903256,229.913001432139,229.91300143107,0.000701067961529388,894.122271396152,894.122271392952,0.00239232537714721,89.99985,89.99985,1503.854,0.003790628
3.459997,S,3.459997,0.7747331,0,0.2686945,0,344.3391,37.5068,39.64993,0,66.57685,84.50576,2.90582,229.125047878809,229.125047877742,0.000699211387215794,896.413521823727,896.413521820516,0.00239931749086308,89.99985,89.99985,1512.818,0.003814587
3.469997,S,3.469997,0.7767411,0,0.2687593,0,343.4629,37.48733,39.85107,0,66.56104,84.50576,2.908383,228.336184361216,228.336184360151,0.000697350250270344,898.696883616301,898.69688361308,0.00240629099320991,89.99985,89.99985,1521.805,0.003838615
3.479997,S,3.479997,0.7787424,0,0.2688238,0,342.5865,37.46791,40.05191,0,66.54522,84.50576,2.910947,227.546295643709,227.546295642646,0.000695484581009528,900.972346521878,900.972346518646,0.00241324583886455,89.99985,89.99985,1530.814,0.003862713
3.489997,S,3.489997,0.780737,0,0.2688881,0,341.7103,37.44854,40.25249,0,66.5294,84.50576,2.913511,226.755580408443,226.755580407382,0.000693614485541065,903.239902275278,903.239902272036,0.00242018198356493,89.99985,89.99985,1539.847,0.00388688
3.499997,S,3.499997,0.7827249,0,0.2689522,0,340.834,37.42921,40.45277,0,66.51358,84.50576,2.916075,225.963903551553,225.963903550494,0.00069173963796268,905.499541260287,905.499541257034,0.00242709937978994,89.99985,89.99985,1548.902,0.003911116
3.509997,S,3.509997,0.7847061,0,0.2690161,0,339.9577,37.40994,40.65274,0,66.49776,84.50576,2.918638,225.171388255974,225.171388254917,0.000689860682499799,907.751255092517,907.751255089254,0.00243399798646074,89.99985,89.99985,1557.979,0.003935422
3.519997,S,3.519997,0.7866807,0,0.2690798,0,338.9947,37.39072,40.85244,0,66.48194,84.50576,2.921202,224.303393610207,224.303393609153,0.000687777204411286,909.994288978484,909.99428897521,0.00244087575835112,89.99985,89.99985,1567.079,0.003959796
3.529997,S,3.529997,0.7886478,0,0.2691433,0,337.9945,37.37155,41.05174,0,66.46613,84.50576,2.923766,223.402489252503,223.402489251451,0.000685603231597923,912.228313821074,912.22831381779,0.00244773179051386,89.99985,89.99985,1576.202,0.003984239
3.539997,S,3.539997,0.7906075,0,0.2692064,0,336.9944,37.35244,41.25061,0,66.4503,84.50576,2.92633,222.500579563101,222.500579562051,0.000683424536991128,914.453319566972,914.453319563678,0.00245456603573101,89.99985,89.99985,1585.346,0.004008751
3.549997,S,3.549997,0.7925594,0,0.2692694,0,335.9942,37.33338,41.44909,0,66.43449,84.50576,2.928894,221.59777977765,221.597779776603,0.000681241067537043,916.669297315218,916.669297311913,0.00246137844625411,89.99985,89.99985,1594.513,0.004033331
3.559997,S,3.559997,0.7945036,0,0.2693321,0,334.994,37.31438,41.64711,0,66.41867,84.50576,2.931457,220.694054133364,220.694054132319,0.000679052868710402,918.876237807222,918.876237803907,0.00246816897478943,89.99985,89.99985,1603.702,0.004057979
3.569997,S,3.569997,0.7964402,0,0.2693945,0,333.9939,37.29543,41.84467,0,66.40285,84.50576,2.934021,219.789450313957,219.789450312915,0.000676860243676114,921.074132261234,921.074132257909,0.0024749375770749,89.99985,89.99985,1612.912,0.004082694
3.579997,S,3.579997,0.7983692,0,0.2694568,0,332.9937,37.27654,42.04182,0,66.38703,84.50576,2.936585,218.883884872928,218.883884871888,0.000674662843794535,923.262971061039,923.262971057704,0.00248168420536205,89.99985,89.99985,1622.145,0.004107477
3.589997,S,3.589997,0.8002905,0,0.2695188,0,331.9936,37.25771,42.2385,0,66.37122,84.50576,2.939148,217.97740549399,217.977405492953,0.000672460752436014,925.442745067258,925.442745063912,0.0024884088127361,89.99985,89.99985,1631.399,0.004132328
3.599997,S,3.599997,0.802204,0,0.2695805,0,330.9934,37.23893,42.43472,0,66.35539,84.50576,2.941712,217.070103570937,217.070103569902,0.000670254265186336,927.613446054448,927.613446051092,0.00249511135523815,89.99985,89.99985,1640.676,0.004157245
3.609997,S,3.609997,0.8041099,0,0.269642,0,329.9933,37.22021,42.63047,0,66.33958,84.50576,2.944276,216.161851947189,216.161851946157,0.000668043131934453,929.775064525604,929.775064522238,0.00250179178640818,89.99985,89.99985,1649.973,0.00418223
3.619997,S,3.619997,0.8060082,0,0.2697032,0,328.9931,37.20155,42.82573,0,66.32376,84.50576,2.94684,215.252789700254,215.252789699224,0.000665827580054046,931.927592374494,931.927592371118,0.0025084500620599,89.99985,89.99985,1659.293,0.004207281
3.629997,S,3.629997,0.8078986,0,0.2697642,0,327.9929,37.18295,43.0205,0,66.30794,84.50576,2.949404,214.342793647197,214.34279364617,0.000663607450383536,934.071020263056,934.07102025967,0.00251508613641541,89.99985,89.99985,1668.633,0.004232399
3.639997,S,3.639997,0.8097814,0,0.269825,0,326.9928,37.16439,43.21477,0,66.29212,84.50576,2.951967,213.432006839168,213.432006838143,0.000661383144616428,936.205340283742,936.205340280346,0.00252169996771374,89.99985,89.99985,1677.995,0.004257583
3.649997,S,3.649997,0.8116564,0,0.2698855,0,325.9926,37.1459,43.40856,0,66.27631,84.50576,2.954531,212.520349803305,212.520349802283,0.000659154245900974,938.330543734273,938.330543730867,0.00252829151002542,89.99985,89.99985,1687.379,0.004282833
3.659997,S,3.659997,0.8135237,0,0.2699457,0,324.9925,37.12746,43.60183,0,66.26048,84.50576,2.957095,211.607878170613,211.607878169593,0.00065692097403173,940.446622468681,940.446622465265,0.0025348607196189,89.99985,89.99985,1696.783,0.004308148
3.669997,S,3.669997,0.8153832,0,0.2700057,0,323.9923,37.10909,43.79458,0,66.24467,84.50576,2.959658,210.694488626371,210.694488625354,0.000654683329008698,942.553567307851,942.553567304425,0.00254140755276265,89.99985,89.99985,1706.209,0.00433353
3.679997,S,3.679997,0.8172351,0,0.2700655,0,322.9921,37.09076,43.98682,0,66.22885,84.50576,2.962222,209.780375879089,209.780375878074,0.000652441325990122,944.651371019752,944.651371016316,0.00254793196587672,89.99985,89.99985,1715.655,0.004358976
3.689997,S,3.689997,0.8190792,0,0.270125,0,321.992,37.07249,44.17851,0,66.21303,84.50576,2.964786,208.865488271407,208.865488270395,0.000650195328773892,946.740025855781,946.740025852335,0.00255443391901913,89.99985,89.99985,1725.123,0.004384488
3.699997,S,3.699997,0.8209154,0,0.2701842,0,321.0888,37.05428,44.36967,0,66.19721,84.50576,2.96735,208.033884248911,208.033884247901,0.000648172044077737,948.820364651771,948.820364648315,0.00256091563931503,89.99985,89.99985,1734.611,0.004410065
3.709997,S,3.709997,0.8227447,0,0.2702433,0,320.21,37.03612,44.56036,0,66.1814,84.50576,2.969913,207.222704751815,207.222704750807,0.000646201858715106,950.892591652971,950.892591649505,0.00256737765775774,89.99985,89.99985,1744.12,0.004435706
3.719997,S,3.719997,0.824567,0,0.2703021,0,319.3311,37.01801,44.75062,0,66.16557,84.50576,2.972477,206.41077820982,206.410778208815,0.000644227853474644,952.956699388933,952.956699385457,0.00257381993614849,89.99985,89.99985,1753.649,0.004461412
3.729997,S,3.729997,0.8263827,0,0.2703606,0,318.4523,36.99995,44.9404,0,66.14976,84.50576,2.975041,205.598207937647,205.598207936644,0.000642249975302489,955.012681422354,955.012681418869,0.00258024243575796,89.99985,89.99985,1763.199,0.004487182
3.739997,S,3.739997,0.8281913,0,0.270419,0,317.5734,36.98195,45.12976,0,66.13394,84.50576,2.977605,204.784799226786,204.784799225785,0.00064026821661952,957.060529368849,957.060529365354,0.00258664511778104,89.99985,89.99985,1772.77,0.004513017
3.749997,S,3.749997,0.829993,0,0.2704772,0,316.6945,36.96399,45.31862,0,66.11812,84.50576,2.980169,203.970746785747,203.970746784748,0.000638282835115908,959.100236791115,959.10023678761,0.00259302794598953,89.99985,89.99985,1782.361,0.004538915
3.759997,S,3.759997,0.8317878,0,0.2705351,0,315.8157,36.94608,45.50701,0,66.1023,84.50576,2.982732,203.15599895717,203.155998956174,0.000636293656471831,961.131796735278,961.131796731763,0.00259939088241203,89.99985,89.99985,1791.972,0.004564877
3.769997,S,3.769997,0.8335758,0,0.2705928,0,314.9369,36.92822,45.69491,0,66.08649,84.50576,2.985296,202.340639187559,202.340639186565,0.000634300923219216,963.155203081927,963.155203078402,0.00260573389150244,89.99985,89.99985,1801.604,0.004590903
3.779997,S,3.779997,0.835357,0,0.2706503,0,314.058,36.91041,45.88232,0,66.07066,84.50576,2.98786,201.524532373051,201.524532372059,0.000632304362509645,965.170448360612,965.170448357078,0.00261205693498621,89.99985,89.99985,1811.255,0.004616992
3.789997,S,3.789997,0.8371311,0,0.2707076,0,313.1791,36.89265,46.06927,0,66.05485,84.50576,2.990423,200.707746065578,200.707746064588,0.000630304095609081,967.177525776406,967.177525772862,0.00261835997580142,89.99985,89.99985,1820.927,0.004643144
3.799997,S,3.799997,0.8388983,0,0.2707646,0,312.3003,36.87494,46.25571,0,66.03903,84.50576,2.992987,199.890331922497,199.89033192151,0.000628300296837346,969.176429050952,969.176429047398,0.00262464297862936,89.99985,89.99985,1830.619,0.004669359
3.809997,S,3.809997,0.8406586,0,0.2708215,0,311.4214,36.85727,46.44164,0,66.02321,84.50576,2.995551,199.072252194203,199.072252193218,0.000626292897982337,971.167151528398,971.167151524834,0.0026309059074692,89.99985,89.99985,1840.331,0.004695637
3.819997,S,3.819997,0.842412,0,0.2708781,0,310.5426,36.83966,46.62703,0,66.00739,84.50576,2.998115,198.253496946586,198.253496945603,0.000624281914202298,973.14968645355,973.149686449977,0.00263714872647168,89.99985,89.99985,1850.062,0.004721977
3.829997,S,3.829997,0.8441584,0,0.2709344,0,309.6637,36.8221,46.81194,0,65.99158,84.50576,3.000679,197.434149626152,197.434149625171,0.000622267504658805,975.124027905682,975.124027902099,0.00264337140137918,89.99985,89.99985,1859.813,0.004748379
3.839997,S,3.839997,0.8458979,0,0.2709906,0,308.7849,36.80458,46.99631,0,65.97575,84.50576,3.003242,196.614182417396,196.614182416418,0.000620249426819934,977.090169685908,977.090169682316,0.00264957389550874,89.99985,89.99985,1869.584,0.004774844
3.849997,S,3.849997,0.8476304,0,0.2710465,0,307.906,36.78712,47.18015,0,65.95994,84.50576,3.005806,195.793547636606,195.79354763563,0.000618227832268137,979.048105118511,979.048105114909,0.00265575617369324,89.99985,89.99985,1879.375,0.004801371
3.859997,S,3.859997,0.8493561,0,0.2711022,0,307.0272,36.76971,47.36346,0,65.94411,84.50576,3.00837,194.972287007031,194.972287006057,0.000616202607316574,980.997827945002,980.99782794139,0.00266191819962867,89.99985,89.99985,1889.185,0.004827959
3.869997,S,3.869997,0.8510747,0,0.2711578,0,306.1483,36.75235,47.54623,0,65.9283,84.50576,3.010934,194.150450199209,194.150450198238,0.000614174252187343,982.939332403597,982.939332399976,0.00266805994201326,89.99985,89.99985,1899.014,0.004854609
3.879997,S,3.879997,0.8527864,0,0.271213,0,304.7162,36.73504,47.72843,0,65.91248,84.50576,3.013497,192.843600451901,192.843600450934,0.000610827220660536,984.867768365011,984.867768361381,0.00267416821408333,89.99985,89.99985,1908.863,0.004881321
3.889997,S,3.889997,0.8544869,0,0.271268,0,303.1454,36.71779,47.90962,0,65.89666,84.50576,3.016061,191.414686349829,191.414686348866,0.000607146033193707,986.781915185725,986.781915182085,0.00268023967427956,89.99985,89.99985,1918.73,0.004908093
3.899997,S,3.899997,0.8561752,0,0.2713225,0,301.5746,36.70063,48.08959,0,65.88084,84.50576,3.018625,189.984882151707,189.984882150749,0.000603459699502575,988.681763964777,988.681763961128,0.0026862742711397,89.99985,89.99985,1928.617,0.004934926
3.909997,S,3.909997,0.8578512,0,0.2713766,0,300.0039,36.68355,48.26838,0,65.86503,84.50576,3.021188,188.55433289551,188.554332894556,0.000599768462119066,990.567307251587,990.567307247928,0.00269227195562683,89.99985,89.99985,1938.523,0.004961818
3.919997,S,3.919997,0.859515,0,0.2714303,0,298.4331,36.66656,48.44597,0,65.84921,84.50576,3.023752,187.122949174267,187.122949173318,0.000596071987561783,992.438536701504,992.438536697836,0.00269823267536922,89.99985,89.99985,1948.447,0.004988771
3.929997,S,3.929997,0.8611665,0,0.2714837,0,296.8624,36.64967,48.62238,0,65.83339,84.50576,3.026316,185.69078463216,185.690784631215,0.000592370692682473,994.29544450632,994.295444502643,0.00270415638216364,89.99985,89.99985,1958.39,0.005015783
3.939997,S,3.939997,0.8628057,0,0.2715366,0,295.2916,36.63286,48.79755,0,65.81757,84.50576,3.02888,184.257797545936,184.257797544996,0.000588664350107454,996.138022440594,996.138022436908,0.00271004302553314,89.99985,89.99985,1968.352,0.005042854
3.949997,S,3.949997,0.8644328,0,0.2715892,0,293.7209,36.61614,48.97146,0,65.80175,84.50576,3.031444,182.82414686132,182.824146860384,0.000584953407004967,997.966263868344,997.966263864648,0.00271589255947244,89.99985,89.99985,1978.331,0.005069984
3.959997,S,3.959997,0.8660474,0,0.2716413,0,292.1501,36.59951,49.14417,0,65.78593,84.50576,3.034007,181.389697474445,181.389697473514,0.000581237491997999,999.780160802544,999.780160798839,0.0027217049342625,89.99985,89.99985,1988.329,0.005097172
3.969997,S,3.969997,0.8676497,0,0.2716931,0,290.5794,36.58297,49.31562,0,65.77012,84.50576,3.036571,179.954550713212,179.954550712285,0.000577516809722862,1001.57970626945,1001.57970626574,0.00272748010223064,89.99985,89.99985,1998.345,0.005124418
3.979997,S,3.979997,0.8692399,0,0.2717444,0,289.0086,36.56651,49.48581,0,65.7543,84.50576,3.039135,178.518684722581,178.518684721659,0.000573791337442189,1003.36489307677,1003.36489307305,0.00273321801547681,89.99985,89.99985,2008.379,0.005151722
3.989997,S,3.989997,0.8708177,0,0.2717954,0,287.4379,36.55015,49.65475,0,65.73848,84.50576,3.041698,177.082137252164,177.082137251246,0.0005700614162165,1005.13571440971,1005.13571440598,0.00273891862951156,89.99985,89.99985,2018.43,0.005179083
3.999997,S,3.999997,0.8723831,0,0.2718459,0,285.8671,36.53387,49.8224,0,65.72266,84.50576,3.044262,175.644953998854,175.644953997941,0.000566326811092993,1006.89216391044,1006.8921639067,0.00274458189749591,89.99985,89.99985,2028.499,0.0052065
4.009997,S,4.009997,0.8739363,0,0.2718961,0,284.2963,36.51768,49.98878,0,65.70684,84.50576,3.046826,174.207087278936,174.207087278028,0.000562587605442016,1008.63423474429,1008.63423474054,0.00275020777342458,89.99985,89.99985,2038.585,0.005233974
4.019997,S,4.019997,0.8754771,0,0.2719459,0,282.7255,36.50159,50.15386,0,65.69102,84.50576,3.04939,172.768529145123,172.768529144219,0.000558843890213042,1010.36191999713,1010.36191999337,0.0027557962122018,89.99985,89.99985,2048.689,0.005261504
4.029997,S,4.029997,0.8770056,0,0.2719952,0,281.1547,36.48558,50.31764,0,65.67521,84.50576,3.051954,171.329436556317,171.329436555418,0.000555095847305015,1012.0752143244,1012.07521432063,0.00276134717055078,89.99985,89.99985,2058.81,0.00528909
4.039998,S,4.039998,0.8785217,0,0.2720442,0,279.584,36.46965,50.48014,0,65.65939,84.50576,3.054518,169.889694276868,169.889694275973,0.000551343363031096,1013.7741112292,1013.77411122542,0.00276686060405786,89.99985,89.99985,2068.948,0.005316731
4.049998,S,4.049998,0.8800256,0,0.2720928,0,278.0132,36.45382,50.6413,0,65.64357,84.50576,3.057081,168.449385753281,168.449385752391,0.000547586520761633,1015.45860504907,1015.45860504529,0.00277233646914308,89.99985,89.99985,2079.102,0.005344427
4.059998,S,4.059998,0.881517,0,0.272141,0,272.1508,36.43808,50.80113,0,65.62775,84.50576,3.059645,163.220794671124,163.220794670252,0.000533482819365303,1017.0908129593,1017.09081295551,0.00277767129721749,89.99985,89.99985,2089.273,0.005372177
4.069998,S,4.069998,0.8829632,0,0.2721877,0,264.4473,36.4225,50.95564,0,65.61193,84.50576,3.062209,156.365924595879,156.365924595031,0.000514927868900062,1018.65447217031,1018.65447216651,0.0027828205757914,89.99985,89.99985,2099.459,0.00539998
4.079998,S,4.079998,0.8843501,0,0.2722326,0,256.7438,36.40735,51.10311,0,65.59612,84.50576,3.064773,149.509294196753,149.509294195929,0.00049635608520334,1020.14956507886,1020.14956507505,0.00278778413653249,89.99985,89.99985,2109.661,0.005427833
4.089999,S,4.089999,0.8856775,0,0.2722754,0,249.0404,36.39264,51.24347,0,65.58029,84.50576,3.067337,142.651201496976,142.651201496176,0.000477768226187404,1021.57607706195,1021.57607705813,0.00279256181868757,89.99985,89.99985,2119.877,0.005455735
4.099999,S,4.099999,0.8869455,0,0.2723164,0,241.3369,36.37835,51.37667,0,65.56448,84.50576,3.069901,135.79188292831,135.791882927534,0.000459165110397506,1022.93399586087,1022.93399585705,0.00279715346968891,89.99985,89.99985,2130.106,0.005483683
4.109999,S,4.109999,0.8881541,0,0.2723555,0,233.6334,36.36451,51.50275,0,65.54865,84.50576,3.072464,128.931517304696,128.931517303943,0.000440547192581005,1024.2233110051,1024.22331100127,0.00280155894151625,89.99985,89.99985,2140.348,0.005511677
4.119999,S,4.119999,0.8893032,0,0.2723926,0,225.9299,36.3511,51.62164,0,65.53284,84.50576,3.075028,122.070503977259,122.07050397653,0.000421915518656832,1025.44401601759,1025.44401601375,0.00280577809660851,89.99985,89.99985,2150.603,0.005539713
4.13,S,4.13,0.8903929,0,0.2724278,0,218.2265,36.33812,51.7333,0,65.51702,84.50576,3.077592,115.209093285516,115.20909328481,0.000403270785904275,1026.5961069247,1026.59610692085,0.00280981080437741,89.99985,89.99985,2160.868,0.005567791
4.14,S,4.14,0.8914232,0,0.2724611,0,210.523,36.32558,51.83776,0,65.5012,84.50576,3.080156,108.347396491472,108.347396490789,0.000384613714339988,1027.67958086539,1027.67958086154,0.00281365694143484,89.99985,89.99985,2171.145,0.005595909
4.15,S,4.15,0.8923939,0,0.2724925,0,202.8195,36.31347,51.93497,0,65.48538,84.50576,3.08272,101.485882485009,101.485882484349,0.000365944929241592,1028.69443966756,1028.6944396637,0.00281731639064546,89.99985,89.99985,2181.432,0.005624064
4.16,S,4.16,0.8933052,0,0.2725219,0,195.1161,36.3018,52.02493,0,65.46956,84.50576,3.085283,94.6246535874368,94.6246535867996,0.000347265264312583,1029.64068618228,1029.64068617842,0.00282078904321097,89.99985,89.99985,2191.729,0.005652254
4.170001,S,4.170001,0.894157,0,0.2725495,0,187.4126,36.29057,52.1076,0,65.45374,84.50576,3.087847,87.7640714002756,87.7640713996605,0.000328575587362508,1030.51832687667,1030.5183268728,0.00282407479901115,89.99985,89.99985,2202.034,0.005680479
4.180001,S,4.180001,0.8949493,0,0.272575,0,179.7091,36.27977,52.18293,0,65.43793,84.50576,3.090411,80.9043743421095,80.9043743415161,0.000309876474404692,1031.327370602,1031.32737059813,0.00282717356368593,89.99985,89.99985,2212.347,0.005708735
4.190001,S,4.190001,0.895682,0,0.2725987,0,172.0057,36.2694,52.251,0,65.4221,84.50576,3.092975,74.0457640753249,74.0457640747524,0.000291168630297543,1032.06782822621,1032.06782822233,0.00283008524992382,89.99985,89.99985,2222.667,0.005737021
4.200001,S,4.200001,0.8963553,0,0.2726205,0,164.3022,36.25947,52.31172,0,65.40629,84.50576,3.095539,67.1885882936908,67.1885882931384,0.000272452900113242,1032.73971409413,1032.73971409024,0.00283280977886405,89.99985,89.99985,2232.995,0.005765336
4.210001,S,4.210001,0.896969,0,0.2726403,0,156.5987,36.24998,52.36513,0,65.39046,84.50576,3.098102,60.3330268045566,60.3330268040231,0.000253729905339848,1033.34304434868,1033.34304434479,0.00283534707786074,89.99985,89.99985,2243.328,0.005793676
4.220002,S,4.220002,0.8975233,0,0.2726582,0,148.8953,36.24092,52.41121,0,65.37465,84.50576,3.100666,53.4793488222411,53.4793488217248,0.00023500035083577,1033.87783782494,1033.87783782105,0.00283769708131657,89.99985,89.99985,2253.667,0.005822042
4.230002,S,4.230002,0.8980181,0,0.2726742,0,141.1918,36.23229,52.44994,0,65.35883,84.50576,3.10323,46.6278260445902,46.6278260440887,0.000216264952828103,1034.34411607497,1034.34411607107,0.00283985973079651,89.99985,89.99985,2264.011,0.005850429
4.240002,S,4.240002,0.8984535,0,0.2726883,0,133.9322,36.2241,52.48138,0,65.34301,84.50576,3.105794,40.1727427089024,40.1727427084115,0.000198606502679122,1034.74584349307,1034.74584348917,0.00284184579577891,89.99985,89.99985,2274.358,0.005878838
4.250002,S,4.250002,0.8988328,0,0.2727005,0,126.7834,36.21634,52.50584,0,65.32719,84.50576,3.108358,33.8185615950886,33.8185615946031,0.000181214199107538,1035.08402910147,1035.08402909756,0.00284365793772948,89.99985,89.99985,2284.709,0.005907265
